"payment_id","customer_id","film_id","store_id","datetime_id","amount"
11645,432,294,1,997,8.99
11646,432,686,2,998,5.99
11647,432,162,2,999,2.99
11648,432,398,2,1000,4.99
11649,432,117,1,1001,5.99
11650,432,86,1,1002,4.99
11651,432,389,1,1003,2.99
11652,432,966,1,1004,6.99
11653,432,852,1,1005,4.99
11654,432,342,1,1006,4.99
11655,432,624,2,1007,4.99
11656,432,261,2,1008,0.99
11657,432,778,2,1009,4.99
11658,432,930,2,1010,6.99
11659,432,211,2,1011,4.99
11660,432,96,2,1012,2.99
11661,432,924,2,1013,0.99
11662,432,736,1,1014,6.99
11663,432,64,1,1015,2.99
11664,432,563,1,1016,4.99
11665,432,74,1,1017,6.99
11666,433,313,2,1018,8.99
11667,433,879,1,1019,10.99
11668,433,674,2,1020,6.99
11669,433,66,2,1021,0.99
11670,433,596,2,1022,7.99
11671,433,910,2,1023,0.99
11672,433,908,1,1024,8.99
11673,433,563,1,1025,5.99
11674,433,387,1,1026,0.99
11675,433,253,1,1027,4.99
11676,433,263,1,1028,4.99
11677,433,715,2,1029,4.99
11678,433,295,1,1030,5.99
11679,433,104,1,1031,2.99
11680,433,216,2,1032,4.99
11681,433,540,1,1033,3.99
11682,433,925,1,1034,4.99
11683,433,296,1,1035,2.99
11684,433,989,2,1036,6.99
11685,433,911,2,9231,4.99
11686,433,320,1,1037,4.99
11687,433,77,2,1038,4.99
11688,433,841,1,1039,6.99
11689,433,543,2,1040,4.99
11690,433,707,1,1041,5.99
11691,434,910,2,1042,5.99
11692,434,418,1,1043,0.99
11693,434,775,2,1044,5.99
11694,434,682,2,1045,7.99
11695,434,433,1,1046,3.99
11696,434,290,1,1047,3.99
11697,434,471,1,1048,2.99
11698,434,443,2,1049,2.99
11699,434,220,1,1050,2.99
11700,434,915,2,1051,6.99
11701,434,470,2,1052,10.99
11702,434,807,2,1053,2.99
11703,434,374,2,1054,0.99
11704,434,838,1,1055,6.99
11705,434,49,2,1056,2.99
11706,434,646,1,1057,0.99
11707,434,174,1,1058,4.99
11708,434,232,1,1059,3.99
11709,434,208,1,1060,2.99
11710,434,99,2,1061,2.99
11711,434,840,2,5472,2.99
11712,434,251,2,1062,7.99
11713,434,908,2,1063,9.99
11714,434,702,1,1064,7.99
11715,434,694,2,1065,4.99
11716,434,193,2,1066,3.99
11717,434,28,2,1067,4.99
11718,435,238,1,1068,7.99
11719,435,521,1,1069,4.99
11720,435,545,2,1070,0.99
11721,435,395,1,1071,0.99
11722,435,963,1,1072,0.99
11723,435,246,1,1073,8.99
11724,435,564,2,1074,4.99
11725,435,587,2,1075,4.99
11726,435,609,1,1076,2.99
11727,435,86,1,1077,5.99
11728,435,891,2,1078,4.99
11729,435,119,2,1079,0.99
11730,435,746,1,1080,3.99
11731,435,51,2,1081,4.99
11732,435,323,1,1082,6.99
11733,435,413,1,1083,2.99
11734,435,326,1,1084,3.99
11735,435,868,1,1085,0.99
11736,435,850,2,1086,0.99
11737,435,451,1,1087,4.99
11738,435,132,2,1088,0.99
11739,435,827,1,1089,4.99
11740,435,619,1,1090,1.99
11741,435,525,1,1091,0.99
11742,435,572,1,1092,2.99
11743,436,403,1,1093,7.99
11744,436,702,1,1094,3.99
11745,436,300,1,1095,5.99
11746,436,861,1,1096,9.99
11747,436,110,2,1097,1.99
11748,436,916,2,1098,2.99
11749,436,54,2,1099,0.99
11750,436,760,2,1100,2.99
11751,436,99,1,1101,4.99
11752,436,696,1,1102,0.99
11753,436,255,1,1103,4.99
11754,436,295,2,1104,5.99
11755,436,596,2,1105,9.99
11756,436,444,1,1106,9.99
11757,436,830,1,1107,0.99
11758,436,353,1,1108,5.99
11759,436,787,2,1109,3.99
11760,436,717,2,1110,0.99
11761,436,296,1,1111,2.99
11762,436,944,2,1112,4.99
11763,436,57,2,1113,5.99
11764,436,200,2,1114,0.99
11765,436,657,2,1115,6.99
11766,436,216,2,1116,9.99
11767,436,814,2,1117,7.99
11768,436,391,1,1118,3.99
11769,436,759,1,1119,5.99
11770,436,461,1,1120,0.99
11771,436,89,2,1121,2.99
11772,436,434,2,1122,4.99
11773,437,413,1,1123,2.99
11774,437,624,2,1124,4.99
11775,437,676,1,1125,5.99
11776,437,966,2,1126,5.99
11777,437,672,1,1127,2.99
11778,437,794,2,1128,2.99
11779,437,243,1,1129,4.99
11780,437,103,2,1130,4.99
11781,437,905,2,1131,4.99
11782,437,545,1,1132,1.99
11783,437,302,2,1133,2.99
11784,437,957,2,1134,6.99
11785,437,641,2,1135,2.99
11786,437,152,2,1136,2.99
11787,437,302,2,1137,2.99
11788,437,971,2,1138,8.99
11789,437,27,2,1139,0.99
11790,437,677,2,1140,3.99
11791,437,169,1,1141,8.99
11792,437,251,2,1142,7.99
11793,437,235,1,1143,2.99
11794,437,595,1,1144,1.99
11795,437,748,1,1145,1.99
11796,438,971,2,1146,4.99
11797,438,467,2,1147,0.99
11798,438,859,1,1148,6.99
11799,438,702,1,1149,4.99
11800,438,233,2,1150,0.99
11801,438,797,2,1151,0.99
11802,438,979,1,1152,4.99
11803,438,893,1,1153,4.99
11804,438,119,2,1154,0.99
11805,438,995,1,1155,4.99
11806,438,576,2,1156,2.99
11807,438,844,2,1157,4.99
11808,438,56,2,1158,4.99
11809,438,333,1,1159,2.99
11810,438,392,2,1160,4.99
11811,438,18,1,1161,3.99
11812,438,5,2,1162,4.99
11813,438,417,2,1163,1.99
11814,438,698,2,1164,8.99
11815,438,992,1,1165,0.99
11816,438,193,2,1166,2.99
11817,438,880,1,1167,3.99
11818,438,524,2,1168,0.99
11819,438,725,1,1169,6.99
11820,438,871,1,1170,4.99
11821,438,382,2,1171,4.99
11822,438,563,2,1172,4.99
11823,438,479,2,1173,0.99
11824,438,548,2,1174,7.99
11825,438,897,1,1175,4.99
11826,438,225,2,1176,5.99
11827,438,563,2,1177,5.99
11828,438,189,2,5480,0.99
11829,439,445,1,1178,2.99
11830,439,753,2,1179,0.99
11831,439,578,1,1180,9.99
11832,439,908,1,1181,4.99
11833,439,574,2,1182,0.99
11834,439,123,2,1183,4.99
11835,439,379,1,1184,2.99
11836,439,735,1,1185,2.99
11837,439,521,1,1186,6.99
11838,439,880,2,1187,5.99
11839,439,705,1,1188,2.99
11840,439,603,1,1189,4.99
11841,439,768,2,1190,5.99
11842,439,368,1,1191,2.99
11843,439,912,1,1192,2.99
11844,439,83,2,1193,2.99
11845,439,928,1,1194,2.99
11846,439,962,1,1195,2.99
11847,439,237,2,1196,2.99
11848,439,416,1,1197,0.99
11849,439,50,1,1198,6.99
11850,439,122,2,1199,1.99
11851,439,621,1,1200,2.99
11852,439,901,2,1201,6.99
11853,439,183,2,1202,5.99
11854,439,806,1,1203,2.99
11855,439,997,1,1204,2.99
11856,439,21,2,1205,5.99
11857,439,282,2,1206,3.99
11858,439,330,2,1207,4.99
11859,439,647,2,1208,5.99
11860,439,985,2,1209,9.99
11861,439,381,2,1210,4.99
11862,439,600,2,1211,4.99
11863,439,574,1,1212,1.99
11864,439,200,1,1213,0.99
11865,440,968,2,1214,4.99
11866,440,356,1,1215,2.99
11867,440,61,1,1216,7.99
11868,440,425,2,1217,2.99
11869,440,12,2,1218,0.99
11870,440,649,2,1219,2.99
11871,440,552,2,1220,0.99
11872,440,103,2,1221,4.99
11873,440,762,1,1222,0.99
11874,440,941,1,1223,9.99
11875,440,805,1,1224,4.99
11876,440,209,1,1225,2.99
11877,440,527,1,1226,4.99
11878,440,460,2,1227,6.99
11879,440,395,1,1228,0.99
11880,440,320,2,1229,4.99
11881,440,12,2,1230,2.99
11882,440,418,1,1231,0.99
11883,440,170,2,1232,7.99
11884,440,974,2,1233,0.99
11885,440,745,1,1234,4.99
11886,440,706,1,5480,4.99
11887,441,715,1,1235,4.99
11888,441,385,1,1236,4.99
11889,441,501,2,1237,4.99
11890,441,875,2,1238,0.99
11891,441,620,2,1239,2.99
11892,441,568,1,1240,8.99
11893,441,790,2,1241,0.99
11894,441,986,2,1242,2.99
11895,441,873,1,1243,0.99
11896,441,720,2,1244,2.99
11897,441,45,1,1245,4.99
11898,441,346,1,1246,5.99
11899,441,132,2,1247,2.99
11900,441,200,1,1248,0.99
11901,441,354,1,1249,4.99
11902,441,364,1,1250,4.99
11903,441,85,2,1251,4.99
11904,441,1000,2,1252,10.99
11905,441,234,2,1253,2.99
11906,441,90,2,1254,1.99
11907,441,492,1,1255,1.99
11908,441,363,2,1256,1.99
11909,441,559,2,1257,2.99
11910,441,664,2,1258,4.99
11911,441,103,1,1259,4.99
11912,441,209,2,1260,4.99
11913,441,590,2,1261,3.99
11914,441,267,1,5480,4.99
11915,442,388,2,1262,0.99
11916,442,905,2,1263,6.99
11917,442,284,1,1264,5.99
11918,442,728,1,1265,5.99
11919,442,440,2,1266,0.99
11920,442,227,2,1267,8.99
11921,442,672,1,1268,2.99
11922,442,856,2,1269,4.99
11923,442,571,1,1270,2.99
11924,442,45,1,1271,5.99
11925,442,847,1,1272,2.99
11926,442,705,2,1273,2.99
11927,442,368,2,1274,3.99
11928,442,238,2,1275,4.99
11929,442,644,2,1276,2.99
11930,442,559,2,1277,2.99
11931,442,204,1,1278,0.99
11932,442,759,1,1279,2.99
11933,442,193,1,1280,2.99
11934,442,618,1,1281,4.99
11935,442,763,1,1282,4.99
11936,442,145,2,1283,5.99
11937,442,78,1,1284,2.99
11938,442,878,2,1285,6.99
11939,442,430,2,1286,0.99
11940,442,907,1,1287,0.99
11941,442,168,2,1288,0.99
11942,442,65,1,1289,7.99
11943,442,142,2,1290,0.99
11944,442,18,1,1291,1.99
11945,442,205,1,1292,0.99
11946,442,254,2,1293,2.99
11947,443,31,2,1294,4.99
11948,443,377,1,1295,2.99
11949,443,486,2,1296,5.99
11950,443,160,2,1297,5.99
11951,443,123,1,1298,4.99
11952,443,382,2,1299,2.99
11953,443,331,1,1300,2.99
11954,443,527,1,1301,8.99
11955,443,65,1,1302,9.99
11956,443,766,2,14499,1.99
11957,443,510,1,1303,4.99
11958,443,698,2,1304,5.99
11959,443,250,2,1305,0.99
11960,443,723,1,1306,4.99
11961,443,86,1,1307,4.99
11962,443,938,2,1308,4.99
11963,443,644,1,1309,2.99
11964,443,549,1,1310,2.99
11965,443,889,2,1311,6.99
11966,443,140,1,1312,0.99
11967,443,643,2,1313,4.99
11968,443,118,1,1314,0.99
11969,444,169,1,1315,8.99
11970,444,34,1,1316,0.99
11971,444,816,1,1317,0.99
11972,444,397,2,1318,3.99
11973,444,454,2,1319,1.99
11974,444,437,1,1320,4.99
11975,444,112,2,1321,7.99
11976,444,774,2,1322,5.99
11977,444,408,2,1323,4.99
11978,444,890,1,1324,0.99
11979,444,764,2,1325,6.99
11980,444,794,1,1326,2.99
11981,444,841,2,1327,2.99
11982,444,463,2,1328,2.99
11983,444,236,2,1329,3.99
11984,444,205,2,1330,1.99
11985,444,187,1,1331,4.99
11986,444,521,1,1332,4.99
11987,444,377,2,1333,0.99
11988,444,114,2,1334,6.99
11989,444,159,1,1335,4.99
11990,444,528,1,1336,6.99
11991,444,576,2,1337,2.99
11992,444,448,2,1338,2.99
11993,444,191,1,1339,0.99
11994,444,526,2,1340,2.99
11995,444,674,1,1341,0.99
11996,444,24,1,1342,4.99
11997,444,795,1,1343,0.99
11998,444,71,2,1344,4.99
11999,445,15,1,1345,2.99
12000,445,429,1,1346,2.99
12001,445,479,1,1347,0.99
12002,445,830,1,1348,0.99
12003,445,154,2,1349,2.99
12004,445,886,1,1350,0.99
12005,445,464,2,1351,2.99
12006,445,415,2,1352,4.99
12007,445,48,1,1353,8.99
12008,445,467,2,1354,0.99
12009,445,371,2,1355,4.99
12010,445,66,1,1356,0.99
12011,445,743,2,1357,1.99
12012,445,727,2,1358,0.99
12013,445,102,2,1359,9.99
12014,445,57,1,1360,7.99
12015,445,639,1,1361,4.99
12016,445,988,1,1362,3.99
12017,445,992,2,1363,0.99
12018,445,893,1,1364,6.99
12019,445,397,2,1365,2.99
12020,445,572,1,1366,6.99
12021,445,336,1,1367,4.99
12022,445,319,1,1368,3.99
12023,445,901,1,1369,6.99
12024,445,709,2,1370,2.99
12025,446,593,2,1371,0.99
12026,446,280,1,1372,0.99
12027,446,28,1,1373,4.99
12028,446,435,1,1374,4.99
12029,446,864,2,1375,3.99
12030,446,911,2,1376,6.99
12031,446,650,2,1377,0.99
12032,446,450,1,1378,2.99
12033,446,525,2,1379,0.99
12034,446,689,2,1380,4.99
12035,446,310,2,1381,4.99
12036,446,773,2,1382,2.99
12037,446,877,2,1383,0.99
12038,446,201,1,1384,4.99
12039,446,417,1,1385,0.99
12040,446,486,1,1386,6.99
12041,446,532,1,1387,5.99
12042,446,303,2,1388,0.99
12043,446,740,1,1389,4.99
12044,446,953,2,1390,6.99
12045,446,486,1,1391,4.99
12046,446,512,2,1392,4.99
12047,446,147,2,1393,0.99
12048,446,369,2,1394,9.99
12049,446,529,1,1395,3.99
12050,446,641,1,1396,0.99
12051,446,912,1,1397,3.99
12052,446,122,2,1398,0.99
12053,446,734,2,1399,8.99
12054,446,363,1,1400,1.99
12055,446,663,2,1401,0.99
12056,447,450,1,1402,2.99
12057,447,555,2,1403,0.99
12058,447,504,2,1404,0.99
12059,447,382,2,1405,2.99
12060,447,267,1,1406,4.99
12061,447,165,2,1407,4.99
12062,447,865,2,1408,4.99
12063,447,750,1,1409,6.99
12064,447,911,1,1410,4.99
12065,447,89,1,1411,0.99
12066,447,223,2,1412,2.99
12067,447,19,1,1413,0.99
12068,447,925,1,1414,1.99
12069,447,227,1,1415,8.99
12070,447,315,2,1416,4.99
12071,447,110,2,1417,5.99
12072,447,579,1,1418,6.99
12073,447,72,1,1419,2.99
12074,447,361,2,1420,5.99
12075,447,122,2,1421,0.99
12076,447,473,1,1422,5.99
12077,447,204,2,1423,0.99
12078,447,502,1,1424,2.99
12079,447,12,2,1425,0.99
12080,447,174,1,1426,4.99
12081,447,83,2,1427,5.99
12082,447,759,1,1428,2.99
12083,447,624,1,1429,4.99
12084,447,555,2,1430,4.99
12085,448,956,1,1431,4.99
12086,448,29,2,1432,2.99
12087,448,361,1,1433,5.99
12088,448,846,2,1434,7.99
12089,448,491,2,1435,0.99
12090,448,225,2,1436,3.99
12091,448,944,2,1437,5.99
12092,448,8,2,1438,5.99
12093,448,707,2,1439,6.99
12094,448,866,2,1440,0.99
12095,448,341,2,1441,2.99
12096,448,97,1,1442,1.99
12097,448,288,2,1443,2.99
12098,448,181,2,1444,2.99
12099,448,783,2,1445,2.99
12100,448,398,2,1446,4.99
12101,448,444,1,1447,10.99
12102,448,365,2,1448,8.99
12103,448,865,1,1449,9.99
12104,448,462,1,1450,2.99
12105,448,228,1,1451,2.99
12106,448,554,2,1452,3.99
12107,448,638,1,1453,3.99
12108,448,315,1,1454,3.99
12109,448,430,1,1455,2.99
12110,448,179,2,1456,9.99
12111,448,609,1,1457,4.99
12112,448,301,2,5480,3.98
12113,448,842,1,5480,0.00
12114,449,256,2,1458,4.99
12115,449,551,2,1459,5.99
12116,449,529,1,1460,7.99
12117,449,637,2,1461,4.99
12118,449,790,1,1462,0.99
12119,449,258,2,1463,2.99
12120,449,646,1,1464,0.99
12121,449,284,1,1465,8.99
12122,449,18,2,1466,3.99
12123,449,432,1,1467,2.99
12124,449,275,2,1468,6.99
12125,449,753,2,1469,3.99
12126,449,4,2,1470,2.99
12127,449,567,2,1471,5.99
12128,449,616,2,1472,2.99
12129,449,576,1,1473,4.99
12130,449,856,1,1474,6.99
12131,449,694,2,1475,6.99
12132,449,851,1,1476,4.99
12133,449,682,2,1477,7.99
12134,450,810,2,1478,3.99
12135,450,39,2,1479,4.99
12136,450,560,1,1480,0.99
12137,450,747,2,1481,2.99
12138,450,258,2,1482,0.99
12139,450,263,1,1483,4.99
12140,450,618,1,1484,2.99
12141,450,101,1,1485,4.99
12142,450,287,1,1486,3.99
12143,450,47,1,1487,7.99
12144,450,172,1,1488,4.99
12145,450,723,2,1489,2.99
12146,450,283,1,1490,0.99
12147,450,913,1,1491,0.99
12148,450,699,2,1492,4.99
12149,450,921,2,1493,2.99
12150,450,394,1,1494,3.99
12151,450,877,2,1495,0.99
12152,450,251,2,1496,4.99
12153,450,482,1,1497,0.99
12154,450,521,1,1498,4.99
12155,450,683,1,1499,4.99
12156,450,750,2,1500,0.99
12157,450,228,1,1501,4.99
12158,450,248,2,1502,4.99
12159,450,467,1,5480,0.99
12160,451,287,2,1503,0.99
12161,451,554,2,1504,2.99
12162,451,450,2,1505,2.99
12163,451,619,1,1506,0.99
12164,451,249,1,1507,0.99
12165,451,21,1,1508,6.99
12166,451,467,1,1509,1.99
12167,451,370,1,1510,3.99
12168,451,140,2,1511,0.99
12169,451,720,1,1512,6.99
12170,451,15,2,1513,4.99
12171,451,794,1,1514,2.99
12172,451,548,1,1515,8.99
12173,451,447,2,1516,4.99
12174,451,665,1,1517,3.99
12175,451,734,2,1518,8.99
12176,451,240,1,1519,2.99
12177,451,69,2,1520,8.99
12178,451,437,1,1521,2.99
12179,451,154,2,1522,2.99
12180,451,31,2,1523,6.99
12181,451,222,2,1524,6.99
12182,451,520,1,1525,2.99
12183,451,135,2,1526,2.99
12184,451,403,1,1527,4.99
12185,451,753,2,1528,1.99
12186,451,204,2,1529,2.99
12187,451,169,2,1530,2.99
12188,451,924,2,1531,0.99
12189,451,437,1,1532,2.99
12190,451,800,1,1533,2.99
12191,451,440,2,1534,0.99
12192,451,745,1,1535,4.99
12193,452,447,1,1536,2.99
12194,452,437,2,1537,2.99
12195,452,206,1,1538,1.99
12196,452,481,2,1539,4.99
12197,452,356,1,1540,5.99
12198,452,111,1,1541,3.99
12199,452,717,1,1542,0.99
12200,452,570,2,1543,4.99
12201,452,367,1,1544,0.99
12202,452,797,2,1545,0.99
12203,452,43,2,1546,3.99
12204,452,751,1,1547,2.99
12205,452,551,2,1548,6.99
12206,452,424,1,1549,0.99
12207,452,81,2,1550,4.99
12208,452,162,2,1551,2.99
12209,452,586,1,1552,0.99
12210,452,366,1,1553,1.99
12211,452,186,2,1554,0.99
12212,452,353,2,1555,2.99
12213,452,897,2,1556,6.99
12214,452,863,1,1557,1.99
12215,452,844,2,1558,6.99
12216,452,353,2,13012,4.99
12217,452,560,1,1559,3.99
12218,452,894,1,1560,0.99
12219,452,319,1,1561,4.99
12220,452,918,1,1562,4.99
12221,452,965,1,1563,3.99
12222,452,753,1,1564,0.99
12223,452,89,1,1565,0.99
12224,452,439,1,5480,4.99
12225,453,591,2,1566,5.99
12226,453,564,1,1567,7.99
12227,453,239,2,1568,4.99
12228,453,273,2,1569,0.99
12229,453,45,2,1570,8.99
12230,453,327,1,1571,4.99
12231,453,83,2,1572,2.99
12232,453,960,2,1573,6.99
12233,453,744,1,1574,4.99
12234,453,595,1,1575,0.99
12235,453,86,2,1576,6.99
12236,453,749,2,1577,6.99
12237,453,688,2,1578,1.99
12238,453,764,1,1579,4.99
12239,453,283,1,1580,2.99
12240,453,503,1,14225,7.99
12241,453,84,1,1581,4.99
12242,453,538,1,1582,2.99
12243,453,877,2,1583,5.99
12244,453,852,2,1584,4.99
12245,453,905,1,1585,4.99
12246,453,395,1,1586,0.99
12247,453,301,2,1587,4.99
12248,454,749,1,1588,7.99
12249,454,421,2,1589,4.99
12250,454,501,2,1590,7.99
12251,454,27,1,1591,1.99
12252,454,123,1,1592,4.99
12253,454,446,2,1593,5.99
12254,454,765,2,1594,5.99
12255,454,391,1,1595,2.99
12256,454,408,2,1596,9.99
12257,454,55,1,1597,2.99
12258,454,284,1,1598,4.99
12259,454,764,1,1599,7.99
12260,454,215,2,1600,4.99
12261,454,731,2,1601,4.99
12262,454,608,2,1602,2.99
12263,454,938,2,1603,4.99
12264,454,752,2,1604,0.99
12265,454,378,2,1605,2.99
12266,454,890,1,1606,0.99
12267,454,245,2,1607,0.99
12268,454,888,1,1608,9.99
12269,454,206,1,1609,3.99
12270,454,388,2,1610,0.99
12271,454,636,1,1611,0.99
12272,454,667,2,1612,8.99
12273,454,361,2,1613,2.99
12274,454,798,2,1614,8.99
12275,454,77,1,1615,6.99
12276,454,282,1,1616,0.99
12277,454,658,2,1617,2.99
12278,454,347,2,1618,4.99
12279,454,135,1,1619,3.99
12280,454,641,2,1620,1.99
12281,455,164,2,1621,0.99
12282,455,727,2,1622,0.99
12283,455,688,2,1623,1.99
12284,455,907,1,1624,1.99
12285,455,234,1,1625,2.99
12286,455,477,2,1626,0.99
12287,455,99,2,1627,2.99
12288,455,654,1,1628,8.99
12289,455,231,1,1629,2.99
12290,455,670,1,1630,6.99
12291,455,547,2,1631,4.99
12292,455,995,1,11531,4.99
12293,455,253,2,1632,4.99
12294,455,933,2,1633,5.99
12295,455,619,2,1634,2.99
12296,455,877,1,1635,0.99
12297,455,285,1,1636,4.99
12298,455,298,1,1637,2.99
12299,455,476,1,1638,4.99
12300,455,760,2,1639,2.99
12301,455,131,2,1640,4.99
12302,455,78,1,1641,2.99
12303,455,267,2,1642,4.99
12304,455,650,1,1643,1.99
12305,456,422,2,1644,4.99
12306,456,181,1,1645,2.99
12307,456,924,1,1646,0.99
12308,456,321,2,1647,5.99
12309,456,73,2,1648,6.99
12310,456,411,1,1649,4.99
12311,456,899,1,1650,0.99
12312,456,83,1,1651,2.99
12313,456,227,1,1652,7.99
12314,456,29,2,1653,2.99
12315,456,414,1,1654,3.99
12316,456,868,2,1655,0.99
12317,456,831,2,1656,0.99
12318,456,925,2,1657,2.99
12319,456,487,1,1658,4.99
12320,456,429,2,1659,5.99
12321,456,783,1,1660,2.99
12322,456,655,1,1661,4.99
12323,456,824,1,1662,8.99
12324,456,61,1,1663,4.99
12325,456,686,1,1664,4.99
12326,456,923,2,1665,2.99
12327,456,797,2,1666,1.99
12328,456,546,1,1667,3.99
12329,456,57,1,1668,2.99
12330,457,502,2,1669,7.99
12331,457,721,2,1670,4.99
12332,457,647,2,1671,0.99
12333,457,877,1,1672,0.99
12334,457,640,1,1673,7.99
12335,457,771,1,1674,4.99
12336,457,753,1,1675,3.99
12337,457,850,1,1676,0.99
12338,457,474,2,1677,2.99
12339,457,697,2,1678,2.99
12340,457,334,2,1679,5.99
12341,457,741,1,1680,0.99
12342,457,448,1,1681,7.99
12343,457,504,1,1682,1.99
12344,457,449,2,1683,4.99
12345,457,464,1,1684,2.99
12346,457,188,1,1685,2.99
12347,457,556,2,1686,6.99
12348,457,272,1,1687,4.99
12349,457,100,1,1688,4.99
12350,457,932,1,1689,0.99
12351,457,331,1,1690,2.99
12352,457,998,2,1691,0.99
12353,457,120,2,1692,10.99
12354,457,134,1,1693,6.99
12355,457,709,1,1694,3.99
12356,457,361,1,5480,3.98
12357,457,155,2,5480,0.00
12358,458,393,2,1695,5.99
12359,458,942,2,1696,0.99
12360,458,792,2,1697,2.99
12361,458,697,1,1698,2.99
12362,458,595,1,1699,0.99
12363,458,891,2,1700,3.99
12364,458,760,1,1701,5.99
12365,458,284,2,1702,7.99
12366,458,629,1,1703,1.99
12367,458,491,2,1704,3.99
12368,458,942,1,1705,0.99
12369,458,924,2,1706,2.99
12370,458,841,2,1707,2.99
12371,458,434,2,1708,0.99
12372,458,554,2,1709,2.99
12373,458,572,2,1710,2.99
12374,458,276,2,1711,4.99
12375,458,353,2,1712,4.99
12376,458,871,1,1713,4.99
12377,459,333,2,1714,2.99
12378,459,85,2,1715,0.99
12379,459,540,2,1716,2.99
12380,459,527,2,1717,4.99
12381,459,417,1,1718,0.99
12382,459,587,2,1719,4.99
12383,459,673,2,1720,0.99
12384,459,715,2,1721,9.99
12385,459,4,1,1722,2.99
12386,459,967,2,1723,2.99
12387,459,55,1,1724,3.99
12388,459,97,1,1725,0.99
12389,459,301,1,1726,0.99
12390,459,841,2,1727,3.99
12391,459,253,1,1728,6.99
12392,459,167,2,1729,4.99
12393,459,159,1,1730,4.99
12394,459,978,1,1731,5.99
12395,459,871,1,1732,6.99
12396,459,1000,1,1733,9.99
12397,459,324,2,1734,10.99
12398,459,428,1,1735,2.99
12399,459,184,1,1736,6.99
12400,459,302,2,1737,2.99
12401,459,183,1,1738,4.99
12402,459,412,2,1739,4.99
12403,459,999,1,1740,6.99
12404,459,995,2,1741,4.99
12405,459,725,1,1742,7.99
12406,459,842,1,1743,2.99
12407,459,556,1,1744,6.99
12408,459,371,1,1745,7.99
12409,459,908,2,1746,10.99
12410,459,603,1,1747,4.99
12411,459,257,1,1748,3.99
12412,459,414,1,1749,5.99
12413,459,724,2,1750,2.99
12414,459,951,1,1751,0.99
12415,460,686,1,1752,4.99
12416,460,241,2,1753,0.99
12417,460,395,1,1754,0.99
12418,460,518,2,1755,4.99
12419,460,79,2,1756,0.99
12420,460,912,2,1757,4.99
12421,460,527,1,1758,7.99
12422,460,462,2,1759,3.99
12423,460,749,1,1760,4.99
12424,460,257,1,1761,5.99
12425,460,174,1,1762,6.99
12426,460,930,1,1763,3.99
12427,460,304,2,1764,2.99
12428,460,460,2,1765,10.99
12429,460,875,1,1766,1.99
12430,460,478,2,1767,2.99
12431,460,243,1,1768,5.99
12432,460,922,2,1769,4.99
12433,460,753,1,1770,0.99
12434,460,818,2,1771,8.99
12435,460,380,1,1772,3.99
12436,460,703,2,1773,5.99
12437,460,629,2,1774,0.99
12438,460,753,1,1775,3.99
12439,460,125,2,1776,2.99
12440,461,711,1,1777,6.99
12441,461,285,2,1778,5.99
12442,461,544,2,1779,4.99
12443,461,280,2,1780,0.99
12444,461,302,2,1781,2.99
12445,461,613,1,1782,0.99
12446,461,380,1,1783,2.99
12447,461,660,2,1784,2.99
12448,461,433,2,1785,2.99
12449,461,186,2,1786,0.99
12450,461,366,2,1787,0.99
12451,461,131,2,1788,4.99
12452,461,786,1,1789,0.99
12453,461,865,2,1790,4.99
12454,461,628,1,1791,2.99
12455,461,489,2,1792,0.99
12456,461,634,2,1793,0.99
12457,461,448,2,1794,2.99
12458,461,73,1,1795,2.99
12459,461,519,1,1796,2.99
12460,461,693,1,1797,4.99
12461,461,507,1,1798,4.99
12462,461,806,1,1799,2.99
12463,461,508,2,1800,4.99
12464,461,109,1,1801,6.99
12465,461,967,2,1802,2.99
12466,461,625,2,1803,2.99
12467,461,69,2,1804,7.99
12468,462,702,2,1805,2.99
12469,462,104,2,1806,3.99
12470,462,961,2,1807,5.99
12471,462,768,2,1808,9.99
12472,462,365,1,1809,4.99
12473,462,88,1,1810,4.99
12474,462,806,2,1811,3.99
12475,462,510,1,1812,4.99
12476,462,402,1,1813,0.99
12477,462,175,1,1814,7.99
12478,462,614,1,1815,6.99
12479,462,745,2,1816,8.99
12480,462,563,1,1817,6.99
12481,462,710,1,1818,8.99
12482,462,817,1,1819,4.99
12483,462,800,2,1820,2.99
12484,462,705,1,1821,2.99
12485,462,218,1,1822,0.99
12486,462,837,1,1823,3.99
12487,462,761,2,1824,2.99
12488,462,737,1,1825,0.99
12489,462,921,1,1826,2.99
12490,462,869,2,1827,6.99
12491,462,880,1,1828,2.99
12492,462,590,1,1829,4.99
12493,462,976,2,1830,0.99
12494,462,537,1,1831,8.99
12495,462,346,2,1832,8.99
12496,462,131,1,1833,4.99
12497,462,255,1,1834,7.99
12498,462,873,2,1835,2.99
12499,462,154,1,1836,2.99
12500,462,122,1,1837,0.99
12501,463,140,1,1838,1.99
12502,463,304,1,1839,2.99
12503,463,86,2,1840,4.99
12504,463,230,1,1841,2.99
12505,463,56,1,1842,4.99
12506,463,220,1,1843,2.99
12507,463,138,1,1844,2.99
12508,463,140,1,1845,0.99
12509,463,377,2,1846,0.99
12510,463,986,1,1847,6.99
12511,463,855,1,1848,0.99
12512,463,998,1,1849,0.99
12513,463,608,1,1850,2.99
12514,463,432,2,1851,7.99
12515,463,397,1,1852,2.99
12516,463,146,1,1853,3.99
12517,463,795,2,1854,0.99
